node_id,subnode_id
19878518,2908374
19878518,54265963
6869651,22859179
50224815,50943957
50224815,62045774
50224815,59525076
50224815,66421512
50224815,22580763
50224815,50321491
50224815,33703271
50224815,58052996
50224815,39114192
50224815,9008655
50224815,6384774
50224815,39964552
50224815,39708727
50224815,48241224
50224815,29133518
50224815,5246522
50224815,66430025
50224815,42460232
50224815,13349546
39114192,26662206
39114192,39120549
13349546,18227709
59525076,47515332
59525076,51625900
9008655,17007489
9008655,7714547
6384774,22169947
6384774,53007110
66421512,51625900
62045774,23053963
62045774,57465711
62045774,29131468
62045774,55766823
5246522,36959007
14013973,12205434
14013973,49620060
14013973,62181071
14013973,19452738
14013973,29271663
14013973,11579702
14013973,38123033
14013973,41140628
14013973,1598638
14013973,63937171
14013973,15322986
14013973,17580152
14013973,47167396
14013973,53625790
14013973,14999340
14013973,43626198
14013973,63306475
14013973,24732990
14013973,50503340
62181071,4343260
62181071,42723788
62181071,57603936
19452738,49641552
19452738,17185042
19452738,4440579
29271663,65105318
29271663,62078820
29271663,17185042
53625790,61778259
53625790,35711898
60672321,62360561
60672321,38299118
60672321,54869734
60672321,26100692
60672321,63981993
62360561,57068713
62360561,55667174
38299118,55667174
38299118,23948552
61984450,65916317
61984450,63239638
61984450,20889404
61984450,63700987
61984450,34001674
61984450,61210785
61984450,7311793
61984450,59279732
61984450,38117031
65916317,9000345
65916317,14016982
65916317,29164348
9000345,43308692
5512183,62496969
5512183,18098451
5512183,1237727
5512183,49513742
5512183,41908319
5512183,38297379
5512183,61801851
5512183,46743497
5512183,31426842
5512183,49428604
5512183,7470483
5512183,49320215
5512183,9120214
5512183,33469544
5512183,17348056
5512183,38301435
5512183,25231925
5512183,18427681
41908319,20770982
41908319,48944835
38297379,20933215
38297379,11240079
61801851,65409676
61801851,27578701
61801851,48944835
46743497,11484156
46743497,27578701
46743497,6095279
9120214,34464994
9120214,36959007
18098451,21289176
18098451,48944835
21289176,12164990
20770982,36959007
33469544,38934106
33469544,41903038
24641196,37188846
24641196,46543008
24641196,1698676
24641196,3484483
24641196,49439909
24641196,49686976
24641196,24120399
24641196,34475608
37188846,62939641
37188846,30051932
12514765,57419775
12514765,21413502
12514765,1459281
12514765,36779299
12514765,33639321
12514765,38981971
12514765,35619573
12514765,8743898
12514765,27536647
12514765,57049289
12514765,39619510
12514765,66575152
12514765,11069182
12514765,33825240
12514765,4747052
12514765,17549233
12514765,51787910
12514765,20808396
12514765,62041696
12514765,66430025
12514765,58618996
12514765,11484268
12514765,63169141
12514765,37759634
12514765,57172231
12514765,61989342
12514765,29683355
12514765,12817196
12514765,55533494
38981971,63493404
38981971,54777501
38981971,27972913
66575152,54777501
66575152,29231641
11069182,50460108
11069182,17486549
21413502,56387498
21413502,63557020
21413502,66407865
33825240,49613943
33825240,62939641
61989342,36321201
61989342,9292243
66430025,36959007
62939641,56484627
31993655,49067674
31993655,64228610
31993655,58584886
31993655,3890678
31993655,5868045
31993655,46501272
31993655,34133773
31993655,40299063
31993655,6569211
31993655,59630985
31993655,12164990
31993655,52251464
3890678,38837582
3890678,2255537
5868045,50795416
5868045,51414373
5868045,18678515
12164990,2255537
12164990,36959007
2255537,43308692
35504824,35043450
35504824,33038993
35504824,65228682
37019019,61791820
37019019,25083433
37019019,17007489
61791820,5395410
61791820,40955951
45690244,32746340
45690244,44506474
45690244,15813636
45690244,1250499
45690244,60175279
32746340,49819045
32746340,42668250
15813636,8724802
15813636,4394615
49819045,4966404
63617265,36035385
63617265,26737922
63617265,3907536
63617265,43372457
63617265,37744474
63617265,45223782
63617265,9312218
36035385,12378321
36035385,9921428
25619126,24798686
25619126,35619573
25619126,49067674
25619126,52285678
25619126,54669561
25619126,55896774
25619126,34316601
25619126,19006836
25619126,3543237
25619126,5653704
25619126,56768057
25619126,55065977
25619126,10565346
25619126,36621194
25619126,68201
25619126,31918424
25619126,48087990
25619126,5217167
25619126,42310882
25619126,46404261
25619126,29571169
5653704,36050476
5653704,29231641
56768057,16074199
56768057,36050476
56768057,12574965
55065977,51572740
55065977,53377039
10565346,63100185
10565346,63088357
10565346,32583753
35619573,33976717
35619573,49560732
49067674,51832163
49067674,54178260
49067674,53023631
51832163,51572740
51832163,64554410
6559176,3628336
6559176,55683615
6559176,2839211
6559176,9175796
6559176,13344213
6559176,17624940
6559176,45353342
6559176,4001977
17624940,48747632
38679381,44513644
38679381,19150473
38679381,36943905
38679381,34803255
38679381,30463145
38679381,48677931
38679381,9606558
38679381,36978576
38679381,62921525
34803255,16695712
34803255,10785614
30463145,41658755
30463145,21553311
44513644,62844541
44513644,41658755
43421099,52733277
43421099,34810840
43421099,38825489
43421099,14326544
43421099,62921525
43421099,58606833
43421099,346988
62921525,18227709
30091459,5486647
30091459,38877594
30091459,45903867
30091459,52235835
30091459,61063241
30091459,51948616
30091459,41860278
30091459,29709667
30091459,51842495
30091459,6455397
30091459,11296767
30091459,11642699
30091459,41934315
5486647,39227098
5486647,27054074
39227098,32149044
39227098,59869484
25204636,20409325
25204636,29241175
25204636,53904870
25204636,6728064
25204636,60090403
25204636,1259182
25204636,35528464
25204636,34247514
25204636,59636740
25204636,13457638
25204636,22961065
25204636,56218178
25204636,50424588
25204636,7823610
25204636,64985696
25204636,7644043
25204636,31259593
25204636,53603633
29241175,62604365
29241175,35358153
50424588,57121715
50424588,47608890
60090403,65105318
60090403,8716344
60090403,63088357
1259182,25343909
65105318,61778259
65105318,47608890
58063147,18252239
58063147,52285678
58063147,56832711
58063147,61854634
58063147,49265164
58063147,45510249
58063147,40299162
56832711,51572740
56832711,32284538
61854634,51572740
61854634,24530622
52285678,54178260
52285678,37397979
52285678,48850821
54178260,51572740
54178260,32583753
54178260,65257384
51572740,65850906
51572740,55646340
46428624,15107331
46428624,36779299
46428624,43167344
46428624,36277318
46428624,51022107
46428624,55721056
46428624,36621194
46428624,29540783
46428624,17174621
46428624,36494354
46428624,27429467
46428624,12239725
46428624,10102723
46428624,54153037
46428624,7909225
46428624,40999304
46428624,58738560
46428624,46542222
46428624,63804300
46428624,46203242
46428624,24291712
43167344,45387106
43167344,40528131
36277318,29164348
36277318,38726855
51022107,45387106
51022107,48924313
51022107,46320183
55721056,65512008
55721056,14774574
12239725,38755829
12239725,45426921
12239725,38726855
10102723,24794391
10102723,38726855
54153037,48924313
48924313,48675535
48924313,916887
36779299,42765971
36779299,38726855
36621194,33074650
20020184,21744573
21744573,1478867
21744573,47384268
1478867,43308692
21063387,39219182
21063387,32739839
21063387,50032165
21063387,34982846
21063387,49320182
21063387,38992835
21063387,48512022
21063387,54508608
21063387,8308443
21063387,30101811
21063387,43464703
21063387,2055690
21063387,20733423
21063387,16469558
21063387,49750024
21063387,64172029
21063387,27176715
21063387,11236604
21063387,63736091
21063387,19150473
21063387,45502914
21063387,49626730
21063387,25811432
21063387,21629043
21063387,13406076
21063387,38674888
21063387,55095138
21063387,63898582
21063387,52502576
21063387,44980481
21063387,1011955
21063387,27008208
21063387,41027016
21063387,607010
21063387,62821143
21063387,30162965
21063387,15784481
21063387,18873717
64172029,13076673
64172029,25656636
64172029,12869461
27176715,9843636
27176715,9463660
34982846,14520933
34982846,61789006
34982846,14480297
49320182,13357275
49320182,61789006
49320182,67024918
11236604,25656636
38992835,391156
38992835,54847870
38992835,17289578
607010,42398441
607010,14021342
63736091,49423475
63736091,64734496
48512022,60597541
48512022,25656636
60597541,48747632
54508608,67080158
54508608,30016601
19150473,10385119
19150473,21553311
64642697,9487985
64642697,49424514
64642697,5954615
64642697,56714329
64642697,48407270
64642697,40461488
64642697,23159912
9487985,32507330
9487985,59610069
9487985,49182543
56714329,22191510
56714329,53555421
49424514,5459760
49424514,49182543
22191510,12917058
22191510,43308692
48407270,45396978
48407270,20597908
49598635,46473342
49598635,32856445
49598635,50665750
49598635,40474181
49598635,21930622
49598635,41071435
49598635,60612906
49598635,61521835
49598635,29378867
40474181,34539088
40474181,35711898
21930622,45297177
21930622,58781463
21013958,51581993
21013958,58850943
21013958,22866829
21013958,19095314
21013958,31560478
21013958,58927359
21013958,10382851
21013958,61261519
21013958,58982007
21013958,33958326
21013958,12727038
21013958,32933986
58982007,46320183
58982007,16016533
19095314,26525161
58850943,22349851
58850943,34403730
5333584,15403561
5333584,33779089
5333584,1912651
5333584,64193614
5333584,23155453
5333584,37665420
23155453,26997118
15403561,52888383
15403561,62252923
6761178,51157886
6761178,10909166
6761178,27897380
6761178,57143471
6761178,14477738
6761178,38835140
6761178,21765474
6761178,65573641
6761178,47839410
6761178,56454970
6761178,63949411
38835140,32803024
38835140,36959007
51157886,2868937
51157886,5447993
51157886,28063729
51157886,56602113
51157886,47984071
51157886,43543812
2868937,35168439
2868937,5162743
2868937,16379408
32803024,48747632
21765474,3673400
21765474,37154648
21765474,65032990
3673400,8923975
3673400,50468738
50162740,37354805
50162740,6830801
50162740,20129140
50162740,68201
50162740,30690141
50162740,32596383
32596383,65850906
32596383,49539289
68201,897558
68201,32583753
7161196,22580763
7161196,63036958
7161196,13728169
7161196,3428099
7161196,46753510
7161196,32171656
7161196,40540455
7161196,50142440
7161196,39872750
13728169,22169947
13728169,9652095
32171656,36959007
22580763,55858413
22580763,22169947
22580763,65257384
22169947,48068296
22169947,36959007
46143080,9340483
46143080,42271671
46143080,13185228
46143080,50032265
13185228,18227709
42271671,57826491
9340483,41226673
9340483,57826491
41226673,23175003
41226673,17045278
33833385,55177666
33833385,18370655
33833385,62844541
62844541,18227709
22008165,60946861
22008165,41484896
22008165,24078338
22008165,48120882
22008165,24655349
22008165,46757798
22008165,34047287
22008165,29156035
22008165,45197536
22008165,57698817
29156035,23051238
29156035,49539289
41484896,30381210
41484896,32221949
60946861,18323668
60946861,30381210
60946861,36867116
60946861,15263721
24078338,32163777
24078338,15263721
45197536,10621775
45197536,36959007
48120882,19527814
48120882,37154648
48120882,30922686
19527814,8923975
19527814,49539289
37154648,8923975
37154648,36959007
8923975,43308692
64602205,19229093
64602205,52206888
64602205,21423672
64602205,34893107
64602205,42079712
64602205,62199842
64602205,39897587
64602205,16172695
64602205,30873447
64602205,33815413
64602205,5236298
64602205,12940456
64602205,16570680
64602205,28497089
64602205,43824695
64602205,10069319
64602205,43424213
64602205,61056071
64602205,59999987
64602205,7948173
64602205,15239615
64602205,8992193
64602205,19502221
5236298,61778259
5236298,39404432
12940456,60957507
12940456,38934106
16570680,27892213
16570680,36959007
62199842,37148997
21423672,50970654
21423672,20411389
21423672,45841986
34893107,55330117
34893107,44826133
39897587,18174193
28497089,38934106
28497089,39404432
39404432,18227709
43824695,20486500
43824695,36959007
38190264,58008239
38190264,8221111
38190264,36298292
38190264,30464852
38190264,50554747
38190264,6648210
38190264,26973429
38190264,17550218
38190264,10962563
38190264,46406587
38190264,50356376
38190264,7511192
38190264,21618633
38190264,59444363
38190264,13637830
38190264,42168542
38190264,9116138
38190264,22686094
38190264,12050213
50554747,44692884
50554747,63524218
6648210,15792747
6648210,3114071
26973429,1446795
26973429,27595365
13637830,22660221
13637830,10051243
22686094,18227709
33229694,15131039
33229694,10087775
33229694,52583483
33229694,63359240
33229694,66908619
33229694,52928186
33229694,2349943
33229694,42270489
33229694,56091188
33229694,61031817
33229694,66565806
33229694,46543008
33229694,44143329
33229694,51067379
33229694,22305014
33229694,10218500
33229694,15920987
33229694,18338963
33229694,55177666
33229694,60886832
66565806,14156630
66565806,32481839
10087775,32998770
10087775,44036211
52583483,43531540
52583483,29242076
52583483,14156630
18338963,55842683
18338963,10051243
46543008,8942688
46543008,45417455
55177666,1107884
55177666,10051243
22292675,11680209
22292675,33184945
59029523,57969202
59029523,29744634
59029523,16270161
59029523,58874317
59029523,48865380
59029523,63643174
59029523,24084492
59029523,45843759
59029523,3598930
59029523,44964827
59029523,58504827
59029523,41919648
59029523,30591293
59029523,38755829
59029523,62821143
59029523,45038740
59029523,5794776
59029523,2548471
59029523,18972608
59029523,30101830
59029523,53224305
24084492,19021480
24084492,1953360
24084492,39486963
45843759,46968550
45843759,45612579
48865380,32750687
48865380,32088440
48865380,6575543
30591293,1953360
30591293,39788038
57969202,36178865
57969202,30645331
57969202,39501221
57969202,12417486
57969202,46968550
57969202,32750687
46968550,5097444
32750687,54160282
32750687,5097444
16270161,30645331
16270161,63893395
16270161,28767679
30645331,53987537
30645331,40684482
30645331,65028971
63643174,707482
63643174,44012181
38755829,5097444
38755829,39788038
42830223,22015610
42830223,60413719
42830223,27360391
879533,19138964
879533,63025409
879533,25242161
879533,4664936
879533,33181284
879533,61482806
879533,13243777
879533,48419398
879533,50872045
879533,39964552
879533,35528464
879533,18214748
879533,41596825
879533,62241290
879533,57910309
879533,15890754
879533,39501221
879533,57876284
879533,20150939
25242161,56608312
25242161,63088357
25242161,4886388
33181284,56608312
33181284,23840701
61482806,23840701
13243777,63434229
13243777,56608312
48419398,63434229
48419398,430847
50872045,45966841
50872045,52621968
50872045,53987537
39964552,52621968
39964552,430847
35528464,64437602
35528464,63088357
39501221,53987537
39501221,37212079
53987537,57441702
53987537,38944013
31546820,24081816
31546820,45562766
31546820,53122469
31546820,16172695
31546820,38920253
31546820,10785527
31546820,19361102
31546820,49966682
31546820,7823610
31546820,63248570
31546820,3579874
31546820,13155152
31546820,46645767
31546820,19375689
31546820,19343443
31546820,48679202
31546820,19649834
31546820,62821143
31546820,21689277
24081816,8281790
24081816,40755425
24081816,49799785
45562766,35110203
45562766,58738560
45562766,40755425
19361102,57760754
19361102,38726855
19649834,14233992
49966682,12010304
49966682,56624141
49966682,38726855
12010304,39954832
12010304,39788038
53122469,42800942
53122469,21181487
7823610,61778259
7823610,25019616
16172695,20411389
16172695,42800942
20411389,29242076
20411389,11042590
62821143,54160282
62821143,39788038
19551347,67048708
19551347,39625613
19551347,61076261
19551347,65509514
19551347,56884844
19551347,17341795
19551347,44923745
19551347,21252333
19551347,4600134
19551347,40128206
19551347,41750464
19551347,7875287
39625613,49613943
39625613,60792546
67048708,21190546
67048708,45694158
60792546,18227709
7875287,20977225
7875287,65147012
21598845,55436103
53286293,57419775
53286293,15107331
53286293,6702025
53286293,27061207
53286293,33157255
53286293,9959643
53286293,10389349
53286293,12727645
53286293,61334348
53286293,22277344
53286293,8949147
53286293,25025095
53286293,54856944
53286293,55725702
53286293,39189084
53286293,5217167
53286293,62479973
53286293,17139880
53286293,25162286
25025095,63643401
25025095,21824684
10389349,1355549
10389349,13627197
17139880,53893456
17139880,65850906
54856944,65815467
54856944,45171500
55725702,21067511
55725702,65815467
12727645,64764501
12727645,8666849
12727645,32583753
61334348,56387498
64764501,39720676
22277344,3801787
22277344,21213176
57419775,56387498
57419775,42765971
57419775,32624024
56387498,8666849
56387498,39891114
15107331,42765971
15107331,45387106
15107331,24794391
15107331,21569593
42765971,43308692
61241995,985749
61241995,55067395
61241995,10714172
61241995,14853241
61241995,7222884
61241995,55061852
61241995,42343410
61241995,29525817
61241995,36403984
61241995,52712119
61241995,4818336
61241995,56766193
61241995,48277361
61241995,136340
61241995,50477736
55067395,12152896
55067395,10132226
10714172,11362307
10714172,51246304
51246304,36959007
12152896,58415705
12152896,18174193
985749,36394815
985749,57250829
36394815,63359240
36394815,62951659
36394815,18174193
63359240,33255588
63359240,8942688
63359240,29242076
8942688,30051932
8942688,50519131
66567073,61270585
66567073,10220876
10220876,7226548
10220876,340209
66559049,54393148
66559049,29074254
66559049,1151991
66559049,39113760
66559049,64281623
66559049,14315768
66559049,15299811
66559049,39100141
66559049,24148326
66559049,44936990
66559049,5828293
66559049,24330986
66559049,56457050
66559049,20205389
66559049,50214807
66559049,45202279
66559049,12932393
66559049,62976338
66559049,33749718
66559049,4611792
66559049,19526041
66559049,16803500
66559049,39129628
66559049,25515939
66559049,56370013
66559049,57082140
66559049,4712420
66559049,25042142
66559049,12179240
66559049,3751811
66559049,24666044
66559049,39797794
66559049,15724035
66559049,7991010
66559049,54059473
66559049,50275799
66559049,31426842
66559049,30873447
66559049,42343410
66559049,217817
66559049,60642200
66559049,21755802
66559049,31396402
66559049,22379811
66559049,17795691
66559049,9378346
66559049,48618915
66559049,18018862
66559049,35846901
66559049,11874155
66559049,38579645
66559049,4616775
66559049,14999340
66559049,64985696
66559049,45502914
66559049,5530208
66559049,34635845
66559049,43001290
66559049,42925839
66559049,22098532
66559049,40784788
66559049,4693807
66559049,66610661
66559049,54220487
66559049,25809482
66559049,48579584
66559049,17670408
66559049,38826739
66559049,22911858
66559049,27157619
66559049,40853487
66559049,493024
9378346,38644497
9378346,26760728
45202279,55364017
45202279,40411030
45202279,13076673
48618915,23407275
48618915,2657873
4712420,55673996
4712420,908116
25042142,56477418
25042142,22410280
25042142,57916532
12179240,3598930
12179240,14970324
12179240,22410280
12179240,52821631
3751811,58395930
3751811,55673996
3751811,30907561
58395930,41417721
58395930,20245730
24666044,48303007
24666044,10082482
24666044,16957546
39797794,28380212
39797794,52821631
18018862,12885087
18018862,41417721
12932393,14476203
15724035,40411030
15724035,62191197
15724035,8541218
40411030,12503284
40411030,48747632
15299811,52546352
15299811,38684018
15299811,4269197
62976338,67060226
62976338,31570090
62976338,36246002
35846901,22105486
35846901,52485946
5828293,11484156
5828293,1069988
5828293,30907561
7991010,3389431
7991010,15248645
33749718,55673996
33749718,10179277
33749718,3899604
54059473,13271369
54059473,55364017
39100141,35290081
39100141,26648636
11874155,22105486
11874155,41417721
38826739,4460902
38826739,5097444
50275799,44467535
50275799,52821631
44467535,2657873
44467535,59704890
38579645,23407275
38579645,43864801
24330986,19014343
24330986,43864801
4616775,43864801
4616775,2657873
14999340,21712129
14999340,8615592
31426842,11484156
31426842,62227708
11484156,10082482
11484156,41903038
64985696,43864801
64985696,12239940
45502914,13076673
45502914,64734496
13076673,43453594
13076673,48747632
30873447,20486500
20486500,48747632
3598930,27132244
3598930,45612579
3598930,47740911
42343410,2657873
42343410,26742415
42343410,55478885
16873068,9216401
16873068,65302625
16873068,46083194
16873068,50981311
16873068,28678415
26841746,17495454
26841746,58959801
66919965,22683073
66919965,61090967
66919965,47274477
66919965,50046777
66919965,19494086
47274477,11412308
47274477,4394615
64873035,33673514
64873035,19537037
64873035,4260338
64873035,46501272
64873035,31918424
64873035,43889215
64873035,21254830
64873035,2516656
64873035,36100312
64873035,59197849
64873035,46058081
64873035,61130860
64873035,60521280
64873035,15087020
33673514,36544297
33673514,19559558
33673514,63100185
46058081,29800084
46058081,23051238
4260338,44682309
4260338,57603936
44682309,43398239
44682309,23051238
61130860,43398239
61130860,65850906
43398239,43308692
60521280,40633296
60521280,47608890
46501272,50795416
46501272,65850906
50795416,29800084
50795416,40633296
31918424,63100185
31918424,48850821
31918424,33074650
63100185,47608890
63100185,65850906
48850821,65850906
48850821,38726855
29062637,30313333
29062637,37603917
29062637,16417613
29062637,20935831
29062637,31678090
29062637,37865148
29062637,11579702
29062637,3633758
29062637,13252184
29062637,21335751
29062637,31845692
29062637,38037731
29062637,27056295
29062637,19110003
29062637,15871744
29062637,7909225
29062637,25162286
29062637,41576210
29062637,18621294
31678090,46127789
31678090,897558
31678090,20616534
37865148,18593347
37865148,10657514
16417613,28783425
16417613,46127789
16417613,22338729
46127789,27134753
46127789,17252472
11579702,14523908
11579702,55463424
11579702,6270405
7909225,24794391
7909225,47608890
25162286,24794391
25162286,36959007
24794391,65620772
24794391,43308692
53274268,39013373
53274268,10909166
53274268,2763488
53274268,40937
53274268,4611792
53274268,38063359
53274268,23762528
53274268,12037481
53274268,55976043
53274268,13304138
53274268,29443142
53274268,8287928
53274268,21730879
53274268,53815765
53274268,65460747
53274268,51792003
53274268,7150162
53274268,48677931
23762528,43577549
23762528,48944835
12037481,14476203
12037481,43577549
12037481,27889178
55976043,39891114
55976043,43577549
39013373,28063729
39013373,10931623
2763488,37229763
2763488,43060485
21730879,36959007
40937,4298391
40937,13203132
40937,16811035
4298391,29262039
4298391,18174193
48677931,42398441
48677931,41658755
10909166,28063729
10909166,43589429
10909166,8697508
10909166,4522187
4611792,14476203
4611792,25057125
14476203,12239940
14476203,52485946
43606400,9921428
15269303,59773026
15269303,55683615
15269303,8308443
15269303,54544347
15269303,24672116
15269303,42053360
15269303,16457627
15269303,21933304
15269303,35043450
15269303,22192147
15269303,64480462
15269303,55920448
59773026,45430971
59773026,51316476
35043450,346988
35043450,34242825
55683615,45430971
55683615,58965096
8308443,67080158
8308443,51316476
8308443,13357275
67080158,39630289
67080158,25656636
64094786,57153092
64094786,37603917
64094786,19066184
64094786,19718276
64094786,48944753
64094786,62852487
64094786,48653844
64094786,18250712
64094786,55792280
64094786,27724335
64094786,39708727
64094786,39232019
64094786,55633319
64094786,18516370
64094786,39883583
64094786,28274369
64094786,45530683
64094786,66881939
64094786,20420294
64094786,62101670
64094786,53816701
64094786,27085515
64094786,28385850
64094786,13510771
64094786,60393332
64094786,25374100
64094786,45077035
19066184,44013647
19066184,64427065
55792280,37083437
55792280,1655695
19718276,47034817
19718276,15992385
57153092,2360841
57153092,2970497
57153092,9592300
28385850,36959007
27724335,8666849
27724335,10657514
25374100,35468234
25374100,48747632
47034817,63756163
47034817,65351332
47034817,37083437
39708727,37083437
39708727,430847
8666849,22842507
8666849,36959007
37603917,2360841
37603917,56097271
37603917,64427065
37603917,14523908
56097271,10657514
56097271,31466193
51742334,29462193
51742334,16763643
51742334,33394850
51742334,50907730
51742334,64236012
51742334,33894897
51742334,61010401
51742334,41191149
51742334,29092943
51742334,1478907
51742334,66429589
51742334,24927289
51742334,66333486
51742334,35516485
51742334,2194471
64236012,28889402
64236012,39872750
64236012,645060
64236012,430847
33894897,8114935
33894897,41346581
2194471,50786470
2194471,62184914
29092943,19097319
29092943,35635942
34860177,38779670
34860177,33066732
34860177,994706
34860177,27889680
34860177,42735351
34860177,48647024
34860177,36439999
34860177,58026870
34860177,217817
34860177,21753430
34860177,6756095
34860177,26265429
34860177,53023631
36439999,10449039
36439999,41004043
994706,37335274
994706,49454860
37335274,45333587
37335274,66358970
27889680,33175872
27889680,6406671
42735351,10449039
42735351,34719829
58026870,7663859
58026870,46827672
58026870,49454860
53023631,64554410
53023631,36959007
64554410,43308692
217817,23407275
217817,5805676
217817,55478885
22870804,24591531
22870804,16798344
22870804,52624253
22870804,14440138
22870804,41859481
22870804,46942832
22870804,8678385
22870804,25406860
22870804,50837437
52624253,22619805
52624253,33169346
22619805,7714547
22619805,24488424
26269349,46438216
26269349,25330049
26269349,63408896
6818221,8959018
6818221,1172890
6818221,30750047
6818221,3859631
6818221,56044671
6818221,46219321
6818221,34538838
6818221,44824566
44824566,46320183
44824566,42682580
8959018,21190546
8959018,31718127
1172890,31718127
1172890,43589429
1172890,6685678
56044671,24681471
56044671,6832464
46219321,6832464
46219321,18174193
21190546,44128831
21190546,24681471
10414842,19816651
10414842,39232019
10414842,14702816
10414842,30050347
10414842,373638
10414842,14797598
19816651,62893930
19816651,61589898
373638,13867066
373638,45297177
39232019,10657514
25721348,48179452
25721348,33184945
25721348,16387025
25721348,42916125
25721348,44733505
16387025,63088357
16387025,44935445
42916125,65967400
42916125,21067511
9899246,27375575
9899246,4537942
9899246,23686453
9899246,64975521
9899246,32787960
9899246,20183762
9899246,38920253
9899246,63909834
9899246,60732868
9899246,6897245
32787960,66755094
32787960,14503173
32787960,61525088
20183762,66755094
20183762,41316940
20183762,29731974
38920253,4049644
38920253,35110203
60094820,1722902
60094820,3027384
60094820,59982070
60094820,11417984
60094820,39244020
60094820,54757280
1722902,33255588
1722902,49327267
46686988,40342494
46686988,3186728
46686988,33656802
46686988,35748253
46686988,27070415
46686988,23821359
46686988,18214748
46686988,23808017
46686988,24862845
46686988,55728641
46686988,12570639
46686988,41176751
46686988,46507403
3186728,66171059
3186728,61249565
3186728,55862300
66171059,62579136
66171059,56608312
66171059,30922686
35748253,37115710
35748253,30922686
62579136,35473901
62579136,38292762
62579136,49539289
61249565,39819509
61249565,56608312
55862300,17965048
55862300,36959007
27070415,56608312
27070415,10457266
23821359,37115710
23821359,14954256
18214748,14831022
18214748,56608312
33500384,11826469
33500384,61408561
33500384,5447993
33500384,4537942
33500384,55863131
33500384,60251255
33500384,42409514
33500384,27879403
33500384,41656215
33500384,32897811
33500384,16813826
33500384,17164657
33500384,31973965
33500384,18995759
33500384,56812760
33500384,219751
33500384,60229334
33500384,44143329
27879403,1823195
27879403,48944835
41656215,33819709
41656215,10457266
11826469,50970654
11826469,33819709
11826469,23814013
33819709,17443426
33819709,36959007
61408561,50970654
5447993,35168439
5447993,37641931
5447993,50970654
35168439,10457266
35168439,18174193
35168439,1698676
1698676,59826698
1698676,50519131
44143329,2421656
44143329,29242076
4537942,32977793
4537942,37207783
6721876,20621356
6721876,34708422
6721876,20505658
6721876,48944753
6721876,66309628
6721876,14477738
6721876,5610540
6721876,52235835
6721876,7529566
6721876,13252067
6721876,50087242
6721876,53317099
6721876,63201076
6721876,64605105
6721876,119716
34708422,55215620
34708422,58682056
20505658,47801352
20505658,17007489
5610540,31466193
5610540,49675120
52235835,58682056
52235835,31466193
48944753,38925438
48944753,60639228
38925438,5616207
38925438,31466193
60639228,17758758
60639228,31466193
58885804,50943957
58885804,8993974
58885804,38778631
58885804,45224423
58885804,62555006
58885804,50619592
58885804,46827139
58885804,4843244
58885804,4747052
58885804,14304315
58885804,64427065
58885804,43767583
58885804,28678415
8993974,47515332
8993974,26129669
4843244,29231641
4843244,53007110
38778631,26129669
38778631,37397979
38778631,11153671
45224423,23053963
45224423,13456918
45224423,17902559
50943957,47515332
50943957,23053963
50943957,33127633
50943957,11153671
50943957,3690328
50943957,2579596
50943957,34533239
47515332,17007489
47515332,56231328
23053963,17895134
23053963,53007110
23053963,65257384
4747052,29231641
28678415,36959007
58443590,12043186
58443590,27203648
58443590,20056287
58443590,11115576
58443590,46761813
58443590,26958242
58443590,48087990
58443590,46799868
58443590,41758724
58443590,29670345
58443590,28378554
58443590,34792659
58443590,29350607
58443590,61914951
58443590,58618996
58443590,10069319
58443590,57458594
58443590,57814180
58443590,46561798
58443590,46194162
58443590,40609256
58443590,42855177
29670345,10711670
29670345,53893456
28378554,42081531
28378554,33678543
26958242,16074199
26958242,22589889
12043186,44378279
12043186,56574978
56574978,40528131
56574978,19766198
34792659,53893456
34792659,33678543
29350607,53893456
29350607,40528131
61914951,26284841
61914951,13658744
58618996,45302994
58618996,42081531
48087990,16074199
48087990,36113456
16074199,10711670
16074199,45302994
10069319,56655799
50645600,30691212
50645600,52803136
16187811,53850264
16187811,20763540
16187811,54393148
16187811,42378714
16187811,20298972
16187811,2960134
16187811,50833793
16187811,20328297
16187811,23355290
16187811,62479939
16187811,45239964
16187811,28150001
16187811,66053031
16187811,57545273
16187811,21998584
16187811,49626730
16187811,43424213
16187811,63248570
16187811,40823109
16187811,27193991
16187811,13411717
16187811,53849399
21998584,36959007
28150001,31466193
28150001,64431233
2960134,20579955
2960134,65170703
2960134,41438147
42378714,20579955
42378714,17133232
42378714,9699599
42378714,36386441
42378714,54096502
20579955,54158960
20579955,11824957
13411717,43308692
66053031,58415705
66053031,42460232
23355290,36386441
23355290,42988211
23355290,43166483
36386441,22230086
36386441,36186831
62479939,35948069
62479939,7316324
62479939,7651139
50833793,34970993
50833793,65170703
35948069,36959007
35948069,16450936
16450936,18227709
49626730,30016601
49626730,64734496
43424213,36959007
63248570,64431233
63248570,25019616
64431233,43308692
54393148,14781381
54393148,33661036
54393148,17468280
7027172,25558167
7027172,40342494
7027172,30944485
7027172,48592620
7027172,38243478
7027172,44303308
7027172,16848955
7027172,39209551
7027172,66764441
7027172,27945464
7027172,1951490
7027172,5440809
7027172,3425931
7027172,63865239
7027172,3579874
7027172,37520127
66764441,37115710
66764441,18593347
30944485,50585821
30944485,48064885
30944485,10457266
30944485,44935445
27945464,18593347
27945464,44935445
48592620,66361848
48592620,2403316
1951490,56142302
